,Name,Roaster,Roast,Country,Price,UserRating,Origin,Description,PersonalRating,Comment,Favorite
651,Finca La Montana Costa Rica,Press House Coffee,Medium,United States,4.03,92,"['Tarrazu', 'Costa Rica']","['Cocoa- And Fruit-driven. Dark Chocolate, Dried Apricot, Gently Scorched Oak, Lime Zest, Gardenia In Aroma And Cup. Sweet In Structure With Gentle, Round Acidity; Lightly Syrupy Mouthfeel. The Finish Consolidates To Wood-framed Dark Chocolate And Dried Apricot.', 'Produced By Jorge Gutierrez Jiminez From Trees Of The Caturra And Catuai Varieties Of Arabica. Press House Ships Freshly Roasted Specialty Coffees To The Customer’s Door Within 72 Hours Of Roasting For Peak Freshness. The Company Refines The Profile Of Every Single Roast It Offers Through Experimentation And Discovery. Visit Www.presshousecoffee.com For More Information.', 'A Richly Sweet And Fruit-forward Costa Rica Cup With A Developed Roast Profile That Highlights Chocolate And Floral Tones.']",-1,Unfilled,0
652,Berg Wu Championship Selection Yirgacheffe G1 Natural Lot 19/01,Gk Coffee,Medium-light,Taiwan,8.8,95,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Musk-toned, Fruit-forward. Passion Fruit, Fine Musk, Dark Chocolate, Watermelon Candy, Pink Grapefruit Zest In Aroma And Cup. High-toned, Sweetly Tart Structure With Juicy, Vibrant Acidity; Creamy, Plush Mouthfeel. The Flavor-saturated Finish Centers Around Notes Of Passion Fruit And Fine Musk.', 'Southern Ethiopia Coffees Like This One Are Largely Produced From Indigenous Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Dry Or Natural Method (dried In The Entire Fruit). Gk Coffee Provides Quality Specialty Coffee To Consumers And Retailers. For More Information, Visit Www.gkcoffee.com.tw Or Email [email Protected]', 'A Lively, Engaging, Cleanly Fruit-toned Natural-processed Yirgacheffe Cup Deepened By Low-toned Florals Akin To Fine Musk.']",-1,Unfilled,0
653,Ethiopia Mulegeta Sintayehu Washed,Gk Coffee,Medium-light,Taiwan,16.0,94,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['High-toned, Richly Sweet-tart. Dried Apricot, Tangerine Zest, Almond, Narcissus-like Flowers, Cedar In Aroma And Cup. Sweetly Tart In Structure With Balanced, Juicy Acidity; Crisp Yet Syrupy Mouthfeel. The Finish Is Richly Bittersweet And Long, Centered On Notes Of Tangerine Zest And Cedar.', 'Southern Ethiopia Coffees Like This One Are Largely Produced From Indigenous Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Wet Or Washed Method (fruit Skin And Pulp Removed Before Drying). Gk Coffee Provides Quality Specialty Coffee To Consumers And Retailers. For More Information, Visit Www.gkcoffee.com.tw Or Email [email Protected]', 'A Complex, Resonant Washed Ethiopia Cup, Fruit- And Flora-laden, With An Especially Inviting Bright, Juicy Acidity.']",-1,Unfilled,0
654,Ethiopia Sidamo Bensa Asefa Dukamo Washed,Gk Coffee,Medium-light,Taiwan,8.0,93,"['Sidamo (also Sidama) Growing Region', 'South-central Ethiopia']","['Delicate, Crisply Sweet. Pear, Lilac, Cocoa Nib, Maple Syrup, Oak In Aroma And Cup. Deeply Sweet Structure With Vibrant Acidity; Satiny-smooth Mouthfeel. The Quiet, Cocoa-toned Finish Is Animated By Suggestions Of Pear And Maple Syrup.', 'Southern Ethiopia Coffees Like This One Are Produced From Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Processed By The Wet Or Washed Method (fruit Skin And Pulp Removed Before Drying). Gk Coffee Provides Quality Specialty Coffee To Consumers And Retailers. For More Information, Visit Www.gkcoffee.com.tw Or Email [email Protected]', 'An Engaging, Complex Yet Accessible Washed Ethiopia Cup Characterized By Crisp Fruit And Deep Floral Tones.']",-1,Unfilled,0
655,Panama Esmeralda Geisha Natural,Paradise Roasters,Medium-light,United States,17.59,96,"['Boquete Growing Region', 'Western Panama']","['Vibrantly Sweet, Resonantly Floral, Cocoa-toned. Lavender, Cocoa Nib, Kumquat, Fine Musk, Toffee In Aroma And Cup. Sweetly Tart Structure With Bright, Juicy Acidity; Crisp Yet Syrupy Mouthfeel. Flavor-saturated Finish That Sustains Each Note From The Cup In Long, Ringing Clarity.', 'Coffee From Trees Of The Botanical Variety Geisha (also Gesha) Grown On Price Peterson’s Hacienda La Esmeralda In Panama First Introduced This Extraordinary Variety Of Arabica To The World. With Its Bold, Boat-shaped Beans And Distinctive Floral And Crisply Cacao-toned Cup, The Gesha Continues One Of The World’s Most Unique Coffees, And The Esmeralda Versions Remain Among The Most Authentic. This Is A Dry-processed Or “natural” Version, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com Or Call 763-433-0626 For More Information.', 'A High-toned, Richly Floral Natural-processed Geisha Cup From The Famed Hacienda La Esmeralda Farm In Boquete, Panama Animated By Crisp, Citrusy Fruit Notes Throughout.']",-1,Unfilled,0
656,Ethiopia Suke Quto Honey,Paradise Roasters,Medium-light,United States,5.81,95,"['Guji Zone', 'Oromia Region']","['Delicate, Complex, Multi-layered. Bergamot, Dark Chocolate, Nougat, Narcissus, Cedar In Aroma And Cup. Richly Sweet-savory Structure With Citrusy Acidity; Full, Syrupy Mouthfeel. The Floral- And Fruit-driven Finish Is Supported By Chocolate And Aromatic Wood Notes.', 'Produced Entirely From Trees Of The Native Ethiopian Varieties Kurume And Welicho At Suke Quto Farm. Processed By The Honey Method, Which Means That The Outer Skin Of The Coffee Fruit Is Removed, As It Is In The Wet Or “washed” Process, But At Least Some Of The Sticky Fruit Residue Is Allowed To Dry On The Bean And Later Removed By Machine Along With The Parchment Skin. This Coffee Is Both Organic- And Rainforest Alliance-certified. Paradise Roasters Specializes In Micro-lot Arabica And Robusta Coffees From Asia And Other Emerging Origins. The Company Prides Itself On Quality And Freshness, Craft-roasting Coffees In Small Batches Only After Orders Are Placed. Visit Www.paradiseroasters.com Or Call 763-433-0626 For More Information.', 'A Deeply Nuanced Coffee With Bittersweet Citrus And Sweet Florals In Front And Ballast From Rich Chocolate And Nougat.']",-1,Unfilled,0
657,Single-origin Espresso,Guorizi Zhai Coffee,Medium,Taiwan,6.61,93,"['Huila', 'Colombia']","['Evaluated As Espresso. Richly Sweet, Deeply Chocolaty, Gently Smoky. Persimmon, Dark Chocolate, Almond Butter, Gardenia, Gently Scorched Oak In Aroma And Small Cup. Crisp, Velvety Mouthfeel; Resonant Finish Centered Around Chocolate And Almond Notes With A Hint Of Scorched Oak. In Cappuccino-scaled Milk, Chocolate And Almond Notes Are Highlighted With Sweet Persimmon As Backdrop.', 'A Single-origin Espresso From Huila, Colombia. Guorizi Zhai Coffee Is A Small Specialty Coffee Roaster Based In Hsinchu, Taiwan. For More Information, Visit Https://www.facebook.com/guorizi.zhaicoffee/.', 'Gently Smoky Aromatic Wood Frames This Deeply Chocolaty Single-origin Espresso With Pretty Floral And Fruit Notes, Particularly Attractive In Three Parts Milk.']",-1,Unfilled,0
658,Kenya Fsc Ab,Black Coffee In Black Jar,Medium,Taiwan,32.0,94,"['Kirinyaga District', 'South-central Kenya']","['Richly Sweet, Deeply Chocolaty. Chocolate Fudge, Red Currant, Wisteria, Cedar, Agave Syrup In Aroma And Cup. Crisp, Sweetly Tart Structure With Vibrant, Juicy Acidity; Plush, Viscous Mouthfeel. Quiet Finish Centered Around Notes Of Chocolate, Wisteria And Cedar.', 'Produced From Trees Of The Sl28, Sl34, Ruiru 11 And Batian Varieties Of Arabica. Processed By A Particularly Meticulous Kenya Variation On The Traditional Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Black Coffee In Black Jar, A Taiwan-based Nano-roaster And Café, Is Named For Both The Taiwanese Slang Phrase “black Soy Sauce In Black Jar,” Indicating Something Is Difficult To See Through, And The Literal Black Jar In Which This Company Stores Coffee To Protect It From Uv Light. For More Information, Visit Https://m.facebook.com/blackcoffeeinblackjar/.', 'A Big, Chocolaty Kenya Cup With Deep Floral Notes Throughout And A Particularly Engaging, Syrupy-smooth Body.']",-1,Unfilled,0
659,Colombia Pink Bourbon,Black Coffee In Black Jar,Medium-light,Taiwan,32.0,92,"['Huila', 'Colombia']","['Crisply Sweet, Delicately Tart. Pomegranate, Grapefruit Zest, Magnolia, Elm, Maple Syrup In Aroma And Cup. Sweet-tart Structure With Brisk Acidity; Satiny-smooth Mouthfeel. Rich-toned Finish With Notes Of Pomegranate And Magnolia In The Short And Maple Syrup In The Long.', 'Produced Entirely Of The Pink Bourbon Variety Of Arabica And Processed By The Wet, Or Washed, Method. Black Coffee In Black Jar, A Taiwan-based Nano-roaster And Café, Is Named For Both The Taiwanese Slang Phrase “black Soy Sauce In Black Jar,” Indicating Something Is Difficult To See Through, And The Literal Black Jar In Which This Company Stores Coffee To Protect It From Uv Light. For More Information, Visit Https://m.facebook.com/blackcoffeeinblackjar/.', 'A Rich-toned Colombia Cup Characterized By Tart Red Fruit And Citrus Notes Supported By Deep Florals And A Crisp Sweetness Akin To Maple Syrup.']",-1,Unfilled,0
660,Guatemala Acatenango Geisha,Black Coffee In Black Jar,Medium-light,Taiwan,32.0,92,"['Acatenango', 'Guatemala']","['Delicately Sweet, Floral Toned. Narcissus, Plum, Cedar, Cocoa Nib, Almond In Aroma And Cup. Deeply Sweet In Structure With Gentle, Rounded Acidity; Full, Satiny Mouthfeel. Crisp, Richly Drying Finish With Notes Of Narcissus And Cocoa Nib.', 'Produced From Trees Of The Celebrated Geisha (also Spelled Gesha) Variety Of Arabica And Processed By The Wet, Or Washed, Method. Black Coffee In Black Jar, A Taiwan-based Nano-roaster And Café, Is Named For Both The Taiwanese Slang Phrase “black Soy Sauce In Black Jar,” Indicating Something Is Difficult To See Through, And The Literal Black Jar In Which This Company Stores Coffee To Protect It From Uv Light. For More Information, Visit Https://m.facebook.com/blackcoffeeinblackjar/.', 'An Accessible Guatemala Geisha With Floral Top Notes And Stone Fruit And Cocoa Tones In The Cup.']",-1,Unfilled,0
661,Kenya Kiambu “summer Love”,Rotate Fun Club,Medium,Taiwan,8.53,91,"['Kiambu Growing Region', 'South-central Kenya']","['Rich-toned, Deeply Sweet. Date, Magnolia, Hazelnut, Cedar, Agave Syrup In Aroma And Cup. Sweet In Structure With Round, Gentle Acidity; Satiny-smooth Mouthfeel. Finish Consolidates To Notes Of Date, Hazelnut And Cedar.', 'Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Rotate Fun Club Was Founded In Taichung, Taiwan In 2018 With The Mission Of Roasting Specialty Coffee And Offering Home-roasting Lessons. For More Information, Visit Https://www.facebook.com/groups/314587622613012.', 'A Friendly, Accessible Medium-roasted Kenya Cup With Sweet Fruit And Floral Notes Throughout.']",-1,Unfilled,0
662,El Salvador Pacamara Honey,Black Coffee In Black Jar,Medium,Taiwan,32.0,90,"['Apaneca', 'El Salvador']","['Sweetly Wood-framed, Spice-toned. Fresh-cut Fir, Date, Baking Chocolate, Freesia, Black Peppercorn In Aroma And Cup. Sweet Structure With Low-toned Acidity; Velvety Mouthfeel. Wood-framed Finish Supported By Notes Of Date And Baking Chocolate.', 'Produced At Finca Santa Leticia Entirely Of The Pacamara Variety Of Arabica And Processed By The Honey Method. With All Honey Processing Methods, Some Fruit Flesh (“honey”) Is Allowed To Adhere To The Beans During Drying. Black Coffee In Black Jar, A Taiwan-based Nano-roaster And Café, Is Named For Both The Taiwanese Slang Phrase “black Soy Sauce In Black Jar,” Indicating Something Is Difficult To See Through, And The Literal Black Jar In Which This Company Stores Coffee To Protect It From Uv Light. For More Information, Visit Https://m.facebook.com/blackcoffeeinblackjar/.', 'An Aromatic-wood-framed, Honey-processed Pacamara From El Salvador With Depth From Cocoa And Spice Tones.']",-1,Unfilled,0
663,Ethiopia Sidamo,Larry's Coffee,Medium,United States,4.11,92,"['Sidamo (also Sidama) Growing Region', 'Southern Ethiopia']","['Richly Sweet, Roast-rounded. Dark Chocolate, Gardenia, Gently Scorched Cedar, Red Plum, Hazelnut In Aroma And Cup. Sweet Structure With Little Discernible Acidity; Full, Creamy Mouthfeel. A Chocolate-driven Finish Is Supported By Notes Dark Chocolate, Gardenia And Hazelnut.', 'This Coffee Tied For The Second-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Usda-certified Organic. Purchased At A Whole Foods Market In Winston-salem, North Carolina. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Larry’s Coffee Sources Only Organic, Fair Trade-certified, Shade-grown Coffees And Is A Certified B-corp. Visit Www.larryscoffee.com For More Information.', 'A Washed Sidamo Cup With A Developed Roast Profile That Amplifies Chocolate And Floral Notes; Deeply And Richly Sweet Throughout.']",-1,Unfilled,0
664,Colombia,Big Shoulders Coffee,Medium,United States,3.22,91,"['Colombia', 'Sidamo (also Sidama) Growing Region']","['Cocoa-toned, Crisply Sweet. Baking Chocolate, Golden Raisin, Magnolia, Almond, Cedar In Aroma And Cup. Sweet-toned Structure With Brisk Acidity; Satiny-smooth Mouthfeel. Quiet Finish That Leads With Baking Chocolate And Magnolia In The Short, Raisin And Almond In The Long.', 'This Coffee Earned The Third-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At Mariano’s, A Supermarket Chain Owned By Kroger’s, In Madison, Wisconsin. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Big Shoulders Coffee Is A Chicago Artisan Roaster That Emphasizes A Fresh-roasted, No-nonsense Approach To Fine Coffee. Visit Www.bigshoulderscoffee.com Or Call 312-888-3042 For More Information.', 'A Deftly Medium-roasted Colombia Cup, Balanced And Satisfying In Its Familiar Pleasures.']",-1,Unfilled,0
665,Kenya Zuri,Allegro Coffee Roasters,Medium,United States,4.41,90,"['Kenya', 'Colombia']","['Deep, Sweet, Chocolaty. Chocolate Fudge, Black Cherry, Fresh-cut Fir, Hibiscus Blossom, Brown Sugar In Aroma And Small Cup. Sweet-tart Structure With Crisp, Apple-like Acidity; Velvety-smooth Mouthfeel. Gently Drying Finish With A Chocolate Throughline And Fir Undertones.', 'This Coffee Tied For The Fourth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Whole Foods Market In Berkeley, California. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Allegro Coffee, A Subsidiary Of Whole Foods Market, Offers One Of The Country’s Largest Selections Of Single-origin Coffees. Visit Www.allegrocoffee.com Or Call 800-227-1107 For More Information.', 'A Straightforward, Accessible Kenya Cup With Big Chocolate Notes As A Throughline.']",-1,Unfilled,0
666,Guatemala Dark Roast Fto,Cafe Femenino,Medium-dark,United States,4.11,90,"['Sololá', 'Guatemala']","['Sweetly Roast-framed, Cocoa-toned. Cocoa Powder, Dried Date, Gently Scorched Oak, Lily, Cashew In Aroma And Cup. Bittersweet Structure With Little Perceptible Acidity; Full, Velvety Mouthfeel. Cocoa-driven Finish With Undertones Of Date And Scorched Oak.', 'This Coffee Tied For The Fourth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Whole Foods Market In Winston-salem, North Carolina. Produced By Members Of The Women-owned And Operated Nahualá Cooperative And Certified Usda Organic And Fair Trade. Café Femenino Was Conceived In 2003 By Isabel Uriarte Latorre And Her Husband, Victor Rojas Diaz, With The Mission Of Paying Women Directly For The Coffee They Produce In Order To Bring Them Economic And Social Equality. Visit Cafefemeninocoffee.com For More Information.', 'A Darker-roasted Guatemala Coffee That Highlights Pleasing Cocoa And Dried Fruit Notes.']",-1,Unfilled,0
667,Honduras Atanacio Nolasco,3-19 Coffee,Medium,United States,5.29,90,"['Santa Elena', 'La Paz']","['Crisp, Sweetly Nut-toned. Hazelnut, Red Apple, Cocoa Nib, Pink Peppercorn, Fresh-cut Fir In Aroma And Cup. Sweet-toned Structure With Crisp, Gentle Acidity; Full, Satiny Mouthfeel. Finish Consolidates To Hazelnut And Fir With A Hint Of Red Apple.', 'This Coffee Tied For The Fourth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Whole Foods Market In Berkeley, California. Produced By Atanacio Nolasco Of El Tucan Farm, Entirely Of The Catuaí Variety Of Arabica, And Processed By The Washed Method (fruit Skin And Pulp Is Removed Before Drying). 3-19 Coffee Was Founded In San Francisco And Operates A Café In Cleveland, Ohio. Visit Www.319coffee.com For More Information.', 'A Pleasing, Balanced Honduras Cup With Pretty Nut Tones Throughout.']",-1,Unfilled,0
668,Ethiopia Sidamo,Joe Van Gogh,Medium-light,United States,4.11,90,"['Sidamo (also Sidama) Growing Region', 'Southern Ethiopia']","['Cleanly Fruit-toned, Aromatic Wood-framed. Strawberry, Sandalwood, Almond Butter, Freesia-like Flowers, Maple Syrup In Aroma And Cup. Sweet-tart Structure With Crisp, Fruity Acidity; Delicate, Silky Mouthfeel.', 'This Coffee Tied For The Fourth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Whole Foods Market In Winston-salem, North Carolina. Usda-certified Organic. Processed By The Natural Method (dried In The Whole Fruit). Joe Van Gogh Is A Small-batch Roasting Company With A Focus On Sustainability And Community. Visit Www.joevangogh.com Or Call 919-644-0111 For More Information.', 'An Easy-drinking Natural-processed Ethiopia Cup With Ballast From Spice-toned Aromatic Wood And Florals.']",-1,Unfilled,0
669,Sidamo Suke Quto,Signature Reserve,Medium,United States,3.32,90,"['Sidamo (also Sidama) Growing Region', 'Southern Ethiopia']","['Cocoa- And Citrus-toned. Orange Zest, Cocoa Powder, Magnolia, Almond, Oak In Aroma And Cup. Sweet-tart Structure With Brisk Acidity; Full, Satiny Mouthfeel. Wood-framed Finish With Supporting Notes Of Orange Zest And Cocoa Powder.', 'This Coffee Tied For The Fourth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Safeway Supermarket In Alameda, California. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Roasted And Packaged By Better Living Brands For Safeway, A Subsidiary Of Albertsons (based In Boise, Idaho). Visit Www.safeway.com For More Information.', 'A Medium-roasted Ethiopia Cup With Pleasing Cocoa And Citrus Notes Throughout; Wood-centered In The Finish.']",-1,Unfilled,0
670,Guatemala (from Bulk Bin),Cameron’s Coffee,Medium,United States,1.54,89,"['Guatemala', 'Sidamo (also Sidama) Growing Region']","['Balanced, Sweet-toned. Baking Chocolate, Almond, Date, Molasses, Magnolia In Aroma And Cup. Bittersweet Structure With Little Perceptible Acidity; Satiny-smooth Mouthfeel. A Rather Muted Finish Centers Around Almond And Baking Chocolate.', 'This Coffee Was Tested As Part Of A Survey Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Woodman’s Market In Madison, Wisconsin. Cameron’s Coffee, Based In Shakopee, Minnesota, Specializes In Single-origin Specialty Coffees And Blends Designed For The Home Consumer. Visit Www.cameronscoffee.com For More Information.', 'A Good-value Darker Roasted Guatemala Driven By Quiet Chocolate And Nut Notes.']",-1,Unfilled,0
671,Colombia,Ht Traders,Medium-dark,United States,1.47,89,"['Colombia', 'Guatemala']","['Rich-toned, Chocolaty. Dark Chocolate, Cedar, Rhododendron, Date, Sassafras In Aroma And Cup. Bittersweet Structure With Gently Tart Acidity; Light, Silky Mouthfeel. A Quiet Finish Consolidates Around Notes Of Dark Chocolate And Rhododendron.', 'This Coffee Tied For The Fifth-highest Rating In A Cupping Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Harris-teeter Supermarket In Clemmons, North Carolina. Ht Trader’s Is The Store Brand Of Harris-teeter, A South Atlantic States Supermarket Chain Owned By Kroger. Visit Www.harristeeter.com For More Information.', 'A Comfortingly Familiar, Darker Roasted Colombia Cup Built Around Dark Chocolate With Undertones Of Vanilla-like Florals.']",-1,Unfilled,0
672,Colombia,Eight O'clock Coffee,Medium,United States,1.49,88,"['Colombia', 'Colombia']","['Crisply Sweet, Cocoa-toned. Cocoa Powder, Scorched Fir, Raisin, Hazelnut, A Sweet-sour Yogurt-like Hint In Aroma And Cup. Bittersweet Structure With Pert Acidity; Smooth Mouthfeel. Cocoa-toned Finish With Undertones Of Scorched Fir And Raisin.', ""This Coffee Was Tested As Part Of A Survey Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Woodman’s Market In Madison, Wisconsin. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Eight O'clock Coffee Is The Brand Line Of Coffee Products Currently Manufactured By The Eight O'clock Coffee Company, A Subsidiary Of Tata Global Beverages, Headquartered In Montvale, New Jersey. Visit Www.eightoclock.com For More Information."", 'A Roast-prominent, Cocoa-toned Colombia Cup With An Intriguing Sweet-tart Note.']",-1,Unfilled,0
673,100% Guatemalan,Hill's Bros. Coffee,Medium-dark,United States,0.99,87,"['Guatemala', 'Colombia']","['Sweetly Nut-toned, Roasty. Hazelnut, Baking Chocolate, Gently Scorched Cedar, Gardenia, Prune In Aroma And Cup. Bittersweet Structure With Barely Perceptible Acidity; Thinnish Mouthfeel. The Finish Consolidates To Hazelnut And Scorched Cedar With A Hint Of Baking Chocolate.', 'This Coffee Was Tested As Part Of A Survey Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Woodman’s Market In Madison, Wisconsin. Processed By The Washed Method (fruit Skin And Pulp Are Removed Before Drying). Hills Bros. Coffee Is A San Francisco-based Brand Founded In 1900. Visit Www.hillsbros.com For More Information.', 'A Sweet Though Muted Guatemala Cup: Roasty Cocoa And Nut.']",-1,Unfilled,0
674,Sumatra Dark,Starbucks Coffee,Dark,United States,3.08,87,"['Sumatra', 'Indonesia']","['Roast-dominant, Smoky-sweet. Dark Chocolate, Burned Mesquite, Lily, Prune, Fresh Earth In Aroma And Cup. Bittersweet Structure With Barely Perceptible Acidity; Heavy, Smooth Mouthfeel. Persistent Dark Chocolate Notes Lift A Rather Bitter, Earthy Finish.', 'This Coffee Was Tested As Part Of A Survey Of Single-origin Coffees Available In U.s. Supermarkets For Coffee Review’s February 2020 Report. Purchased At A Publix Supermarket In Winston-salem, North Carolina. Coffees From The Northern Part Of The Indonesian Island Of Sumatra Are Admired For Their Complex Earth, Fruit And Aromatic Wood Notes That Result Largely From Unorthodox Fruit Removal And Drying Practices. Visit Www.starbucks.com For More Information.', 'A Good Choice For Those Who Like Classic Dark-roasted Sumatras: Earthy-sweet, Smoky Chocolate.']",-1,Unfilled,0
675,100% Kona Bourbon Pointu Laurina,Hula Daddy Kona Coffee,Medium-light,Hawai'i,27.76,95,"['Holualoa', 'North Kona Growing District']","['Deeply And Sweetly Pungent; Layered And Intricate. Dark Chocolate, Raspberry, Freesia, Port Wine, A Hint Of Fresh, Fragrant Tobacco In Aroma And Cup. Balanced, Quietly Forceful In Its Sweet-savory Structure; Light But Exceptionally Silky In Mouthfeel. All Notes Ring On In A Layered, Flavor-saturated Finish.', 'Bourbon Pointu, Botanical Name Var. Laurina, Is A Natural Mutation Of The Famous Bourbon Variety, First Selected On Reunion Island In The Indian Ocean. The Bourbon Pointu Is Famous For Its Natural Low Levels Of Caffeine, Bean Shape (small And Tending To Be Pointed At The Ends, Hence “pointu”), And Pungently Fruit-toned, Bourbon-like Cup. This Version Was Produced In Kona And Is A Dry-processed Or “natural” Coffee, Meaning The Beans Were Dried Inside The Fruit. Hula Daddy Is A Boutique Coffee Producer With Farms At The 1,400 And 2,500 Foot Levels Of The Mount Hualalai Volcano Near The Northern End Of The Kona Growing District, Five Minutes Above The Town Of Kailua-kona. This Rare Coffee Is Only Available On The Hula Daddy Website Through Their Allocation List. Visit Www.huladaddy.com Or Call 888-553-2339 For More Information.', 'An Aromatically Complex, Original Cup That Balances An Enveloping Sweetness With A Quietly Forceful Pungency.']",-1,Unfilled,0
676,Panama Hacienda La Esmeralda Geisha Natural Special Auction Es-n-2,Euphora Coffee,Medium-light,Taiwan,45.31,94,"['Boquete', 'Panama']","['Crisply Sweet, Fruit- And Floral Toned. Nectarine, Jasmine, Cocoa Nib, Sandalwood, Maple Syrup In Aroma And Cup. Sweetly Tart Structure With Juicy, Lively Acidity; Crisp, Silky Mouthfeel. Resonant Finish Centered Around Nectarine And Cocoa Nib.', 'Coffee From Trees Of The Botanical Variety Geisha (also Gesha) Grown On Price Peterson’s Hacienda La Esmeralda In Panama First Introduced This Extraordinary Variety Of Arabica To The World. With Its Bold, Boat-shaped Beans And Distinctive Floral And Crisply Cacao-toned Cup, The Gesha Continues One Of The World’s Most Unique Coffees, And The Esmeralda Versions Remain Among The Most Authentic. This Is A Dry-processed Or “natural” Version, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Euphora Coffee Is A Taipei-based Specialty Coffee Roaster With An Active Online Community Through Which All Sales Are Made. Visit Www.euphoracoffeestudio.com For More Information.', 'An Elegant, Subtle Coffee With Leading Notes Of Stonefruit And Cocoa Nib And Especially Lively Acidity.']",-1,Unfilled,0
677,Lian House Blend Espresso,Creation Food Co.,Medium,Taiwan,4.51,90,"['Peru', 'Colombia']","['Evaluated As Espresso. Sweetly Nut-toned, Chocolaty, A Bit Smoky. Hazelnut, Dark Chocolate, Scorched Mesquite, Raisin, Gardenia In Aroma And Small Cup. Satiny-smooth Mouthfeel; Bittersweet, Smoky Finish. In Three Parts Milk, Chocolate And Gardenia Notes Are Amplified And Wood And Nut Tones Recede To The Backdrop.', 'A Blend Of Coffees From Peru, Colombia, Guatemala, Ecuador, Ethiopia And Brazil. Creation Food Co. Is A Food Service Company With A Specialty Coffee Division. It Operates One Of The Few Large-scale Coffee Production Facilities In Taiwan. Visit Www.creation.com.tw Or Call 0800-020-368 For More Information.', 'A Roast-prominent, Chocolaty, Sweetly Nutty Espresso Blend With Deep, Subtle Smoke Tones Throughout.']",-1,Unfilled,0
678,Ethiopia Guji Uraga Wolisho Natural,Euphora Coffee,Medium-light,Taiwan,6.23,91,"['Guji Zone', 'Oromia Region']","['Balanced, Rich-toned. Pomegranate, Baking Chocolate, Cedar, Freesia, Almond In Aroma And Cup. Sweet Structure With Brisk Acidity; Satiny-smooth Mouthfeel. Wood-framed Finish Supported By Notes Of Pomegranate And Freesia.', 'Southern Ethiopia Coffees Like This One Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. This Is A Dry-processed Or “natural” Coffee, Meaning The Beans Were Dried Inside The Fruit Rather Than After The Fruit Has Been Removed, As Is The Case With Wet-processed Or “washed” Coffees. Euphora Coffee Is A Taipei-based Specialty Coffee Roaster With An Active Online Community Through Which All Sales Are Made. Visit Www.euphoracoffeestudio.com For More Information.', 'A Balanced, Straightforward Natural-process Ethiopia Cup: Sweetly Tart, Chocolaty, With A Hint Of Spicy Florals Throughout.']",-1,Unfilled,0
